transaction_id,customer_id,customer_name,customer_age,gender,product_id,product_name,product_category,quantiy,prce,payment_mode,purchase_date,time_of_purchase,status
TXN714729,CUST2550,Fateh Sawhney,29,Male,P7972,Wardrobe,Furniture,4,18020,UPI,28/12/2023,14:33:59,cancelled
TXN377777,CUST1207,Kartik Kade,18,M,P6361,Dining Table,Furniture,3,14487,UPI,15/10/2023,20:39:15,delivered
TXN339186,CUST6365,Kismat Barad,39,F,P5981,Milk,Groceries,3,6468,Credit Card,16/12/2023,2:42:35,cancelled
TXN558700,CUST4649,Sana Issac,20,M,P4878,Bed,Furniture,3,14913,CC,04/11/2023,0:51:01,cancelled
TXN672168,CUST5516,Aarav Bawa,19,F,P6910,Bed,Furniture,3,9750,Cash,10/02/2023,10:45:09,returned
TXN235011,CUST6325,Vanya Buch,46,M,P8318,Handbag,Accessories,2,900,UPI,08/12/2023,13:28:39,delivered
TXN932051,CUST5732,Shalv Swamy,51,M,P3228,Bed,Furniture,4,9628,Credit Card,06/11/2023,7:03:52,returned
TXN442496,CUST6373,Shaan Sha,26,Female,P8205,Handbag,Accessories,3,8358,CC,02/02/2023,23:02:50,returned
TXN219714,CUST6025,Zara Bhavsar,49,Male,P3381,Jeans,Clothing,3,4464,Cash,15/10/2023,3:08:41,pending
TXN505210,CUST8815,Nirvi Mahal,33,M,P6099,Tablet,Electronics,4,15144,Credit Card,10/06/2023,23:47:20,delivered
TXN815455,CUST5407,Kaira Din,21,Male,P6150,Sunglasses,Accessories,4,3016,EMI,14/09/2023,16:38:50,cancelled
TXN720478,CUST9479,Nehmat Choudhary,49,Male,P5255,Comics,Books,2,7798,EMI,22/02/2023,20:59:29,delivered
TXN317688,CUST1925,Samarth Atwal,20,F,P8908,Jacket,Clothing,5,17125,CC,25/08/2023,19:37:07,pending
TXN951403,CUST3050,Sahil Bhandari,51,F,P7685,Fruits,Groceries,5,18370,Debit Card,14/02/2023,22:14:16,cancelled
TXN111401,CUST5212,Divit Madan,46,M,P3984,Sunglasses,Accessories,5,5140,CC,11/02/2023,23:10:37,delivered
TXN603376,CUST6351,Suhana Johal,40,Male,P6819,Chair,Furniture,1,377,EMI,17/01/2023,0:31:10,delivered
TXN616156,CUST2081,Tushar Chandran,36,Male,P8122,Milk,Groceries,3,13941,CC,28/04/2023,15:38:56,pending
TXN378646,CUST3406,Lavanya Sastry,53,Female,P9813,Smartwatch,Electronics,1,1420,EMI,24/06/2023,15:09:24,pending
TXN173999,CUST6109,Nayantara Kade,36,M,P1765,Novel,Books,3,2580,Credit Card,02/12/2023,10:18:02,cancelled
TXN332487,CUST5692,Lagan Sibal,46,Female,P1567,T-Shirt,Clothing,2,6770,CC,14/06/2023,2:58:01,returned
TXN114555,CUST7228,Saira Ahluwalia,60,M,P3662,Headphones,Electronics,3,660,CC,10/10/2023,23:34:06,returned
TXN862632,CUST1795,Prerak Bahri,19,Male,P2994,Milk,Groceries,1,4221,CC,18/09/2023,10:00:43,returned
TXN901407,CUST7889,Sara Kaul,55,M,P5606,Fruits,Groceries,2,6418,UPI,07/12/2023,7:50:27,pending
TXN754276,CUST9382,Miraan Jayaraman,26,M,P9607,Notebook,Books,5,3250,CC,24/07/2023,18:56:04,delivered
TXN414370,CUST3458,Trisha Zacharia,60,M,P5678,Wardrobe,Furniture,4,11924,CC,12/12/2023,8:26:53,returned
TXN390247,CUST6454,Nakul Dar,48,Female,P4961,Shirt,Clothing,5,2925,Credit Card,14/08/2023,8:17:45,pending
TXN728853,CUST8530,Shlok Kakar,58,Male,P2968,Wheat,Groceries,1,4854,Credit Card,01/01/2023,18:07:48,delivered
TXN845693,CUST3192,Gatik Khare,28,Female,P6264,Smartphone,Electronics,4,7828,CC,02/10/2023,16:39:35,returned
TXN131689,CUST5732,Shalv Swamy,51,M,P3129,Smartwatch,Electronics,1,737,Credit Card,13/05/2023,14:54:25,returned
TXN284055,CUST2033,Advik Krishnan,47,Male,P2433,Novel,Books,2,8468,Credit Card,26/01/2023,6:46:52,pending
TXN516976,CUST3964,Yakshit Agarwal,39,F,P4144,Vegetables,Groceries,5,18525,CC,16/10/2023,8:45:45,returned
TXN962170,CUST7423,Mohanlal Bahri,48,Female,P7464,Rice,Groceries,2,5832,Credit Card,11/03/2023,14:54:10,delivered
TXN905869,CUST6720,Jayan Chaudhary,55,Female,P5369,Shirt,Clothing,3,12252,EMI,27/11/2023,18:35:34,returned
TXN752352,CUST5556,Mehul Rajagopal,33,M,P4926,Bed,Furniture,3,14445,Credit Card,16/05/2023,12:58:31,delivered
TXN155670,CUST1468,Myra Joshi,46,Male,P1141,Textbook,Books,3,3459,Credit Card,12/02/2023,18:17:56,pending
TXN159234,CUST2974,Jayant Bansal,55,M,P8443,Bed,Furniture,2,978,CC,27/08/2023,7:10:26,cancelled
TXN436522,CUST8315,Indrajit Shanker,39,Male,P9185,Novel,Books,4,5492,EMI,15/04/2023,3:58:59,pending
TXN388008,CUST6325,Vanya Buch,46,M,P9649,Jacket,Clothing,5,8645,Debit Card,15/11/2023,21:54:41,delivered
TXN944163,CUST7801,Drishya Mane,20,Male,P9784,Smartwatch,Electronics,5,13125,CC,13/12/2023,14:43:57,pending
TXN631150,CUST3885,Ojas Bhargava,25,M,P4254,Sunglasses,Accessories,3,11277,Credit Card,13/03/2023,18:05:09,pending
TXN350888,CUST7105,Badal Ratti,41,F,P8615,T-Shirt,Clothing,3,7200,Debit Card,18/02/2023,5:09:22,delivered
TXN757881,CUST9545,Aarna Hegde,60,Male,P4996,Headphones,Electronics,1,3744,Credit Card,16/01/2023,14:40:56,delivered
TXN883670,CUST7853,Amani Tandon,28,Male,P5479,Jeans,Clothing,1,4109,EMI,22/12/2023,12:08:30,returned
TXN405731,CUST2081,Tushar Chandran,36,Male,P3923,Textbook,Books,5,19150,EMI,01/04/2023,5:31:07,cancelled
TXN323531,CUST2250,Anahi Chaudhuri,23,Female,P1369,Smartwatch,Electronics,1,2855,UPI,14/02/2023,11:58:23,cancelled
TXN839803,CUST6165,Abram Srinivas,37,F,P9406,Smartwatch,Electronics,1,941,Credit Card,26/04/2023,10:19:49,cancelled
TXN521489,CUST2250,Anahi Chaudhuri,23,Female,P9275,Dining Table,Furniture,1,3299,EMI,24/02/2023,22:44:25,delivered
TXN923748,CUST6278,Zoya Bajaj,22,M,P7773,Smartphone,Electronics,4,18556,EMI,22/10/2023,16:59:16,returned
TXN159988,CUST3723,Anahita Dara,41,F,P5692,Wardrobe,Furniture,4,1216,Credit Card,23/03/2023,17:45:48,cancelled
TXN331421,CUST8459,Shamik Sampath,30,F,P8871,Smartwatch,Electronics,1,1233,EMI,25/10/2023,5:46:19,pending
TXN629354,CUST5865,Ira Bora,39,Male,P8549,Wheat,Groceries,5,4430,Debit Card,27/01/2023,7:28:17,returned
TXN189553,CUST5819,Tanya Vora,44,Male,P4234,Sweater,Clothing,2,9202,UPI,10/10/2023,22:50:10,cancelled
TXN192002,CUST7985,Prisha Rastogi,40,M,P2914,Dining Table,Furniture,4,10236,Debit Card,09/04/2023,21:27:28,pending
TXN510066,CUST9244,Yuvaan Gupta,58,Male,P3488,Wheat,Groceries,2,6340,CC,11/11/2023,6:17:45,returned
TXN674081,CUST2479,Kabir Sarraf,30,F,P7548,T-Shirt,Clothing,3,1998,Debit Card,06/12/2023,8:11:08,pending
TXN552667,CUST7752,Nayantara Ben,51,Female,P1690,Handbag,Accessories,5,15475,CC,06/08/2023,1:35:26,returned
TXN348661,CUST5732,Shalv Swamy,51,M,P5352,Notebook,Books,4,5920,UPI,18/01/2023,20:31:45,delivered
TXN223932,CUST1894,Hiran Tandon,34,Female,P2989,Jacket,Clothing,3,2457,Credit Card,15/03/2023,21:23:34,cancelled
TXN335212,CUST4722,Alisha Babu,52,Male,P4279,Tablet,Electronics,1,1175,Cash,15/02/2023,17:07:09,delivered
TXN388534,CUST2544,Ryan Shah,50,M,P6872,Headphones,Electronics,5,11035,CC,29/07/2023,7:11:29,returned
TXN968828,CUST9484,Yashvi Uppal,27,Male,P3689,Wardrobe,Furniture,4,6420,Credit Card,19/12/2023,8:22:53,delivered
TXN138158,CUST2366,Eshani Krishnan,43,F,P1284,Comics,Books,2,2694,EMI,02/02/2023,9:44:30,returned
TXN943259,CUST1580,Dhanuk Deep,41,Male,P9102,Sunglasses,Accessories,1,1582,Cash,03/07/2023,8:59:19,delivered
TXN389731,CUST5378,Manjari Raj,25,Male,P1895,Comics,Books,1,1347,EMI,02/07/2023,22:39:31,cancelled
TXN640188,CUST2366,Eshani Krishnan,43,F,P5659,Wheat,Groceries,5,21930,UPI,01/04/2023,0:41:05,pending
TXN423649,CUST8530,Shlok Kakar,58,Male,P4583,Dining Table,Furniture,2,4698,Credit Card,13/06/2023,21:54:42,pending
TXN388603,CUST9661,Divyansh Bhargava,31,Female,P1409,Tablet,Electronics,5,7090,CC,10/07/2023,16:35:49,pending
TXN892986,CUST4431,Miraya Choudhary,54,F,P1193,Notebook,Books,3,9135,Debit Card,17/04/2023,8:35:00,returned
TXN720232,CUST5682,Riaan Kanda,41,F,P8174,Smartwatch,Electronics,3,4545,Debit Card,01/08/2023,16:24:44,returned
TXN573218,CUST1176,Kartik Chakraborty,39,M,P5798,Watch,Accessories,5,23935,UPI,03/08/2023,4:35:14,cancelled
TXN705579,CUST8190,Indrajit Ramachandran,20,M,P6265,Smartwatch,Electronics,1,753,Debit Card,22/02/2023,0:10:37,pending
TXN918651,CUST2242,Ishaan Dey,46,Female,P6893,Magazine,Books,3,9420,UPI,28/07/2023,20:46:44,returned
TXN466484,CUST3882,Pari Ravel,59,F,P5331,Sofa,Furniture,3,6714,UPI,09/11/2023,6:01:37,pending
TXN871337,CUST9012,Raunak Dugar,23,F,P8677,Bed,Furniture,5,19245,EMI,31/12/2023,19:34:46,delivered
TXN999074,CUST5353,Dishani Thakur,52,Male,P6208,Handbag,Accessories,5,12650,UPI,12/01/2023,1:42:23,delivered
TXN376471,CUST6458,Ayesha Brahmbhatt,21,Male,P3325,Wallet,Accessories,1,1047,CC,17/01/2023,13:06:44,pending
TXN783958,CUST7485,Lagan Sehgal,23,F,P2552,Belt,Accessories,1,913,EMI,11/10/2023,16:59:11,pending
TXN397570,CUST1814,Yashvi Lad,57,M,P4100,Bed,Furniture,1,3580,Credit Card,18/07/2023,15:56:35,pending
TXN635103,CUST9078,Navya Wagle,20,F,P5242,Shirt,Clothing,5,5560,CC,16/09/2023,21:52:06,pending
TXN645672,CUST8934,Aayush Kara,37,M,P1463,Jacket,Clothing,2,6982,Debit Card,09/03/2023,0:20:28,returned
TXN840018,CUST4484,Aaina Saha,31,Female,P4123,Fruits,Groceries,2,550,Cash,26/01/2023,12:28:10,pending
TXN508555,CUST5670,Samarth Bose,40,F,P4416,Novel,Books,4,1560,Cash,12/02/2023,7:44:18,delivered
TXN207838,CUST8166,Uthkarsh Tak,25,M,P4779,Comics,Books,3,6114,UPI,30/07/2023,0:05:13,returned
TXN436656,CUST5990,Divij Mahal,22,Female,P1443,Laptop,Electronics,3,7917,Cash,21/04/2023,13:52:39,cancelled
TXN528594,CUST6487,Aayush Hayer,37,Female,P9223,Jacket,Clothing,3,7284,Debit Card,18/05/2023,18:25:59,returned
TXN703201,CUST8315,Indrajit Shanker,39,Male,P1261,Smartphone,Electronics,2,7312,Credit Card,15/05/2023,19:31:51,cancelled
TXN905566,CUST2547,Dhanuk Dani,23,M,P2272,Sweater,Clothing,2,9578,UPI,05/06/2023,20:45:47,delivered
TXN776274,CUST2974,Jayant Bansal,55,M,P6646,Chair,Furniture,3,9921,UPI,10/05/2023,3:53:49,delivered
TXN159452,CUST1780,Ira Rastogi,27,Female,P1231,Chair,Furniture,2,2360,Debit Card,11/07/2023,14:54:05,returned
TXN934542,CUST2045,Divit Dhar,57,Male,P4968,Dining Table,Furniture,4,3484,Cash,15/02/2023,18:57:50,pending
TXN846027,CUST4255,Yashvi Bhatia,30,Male,P3447,Chair,Furniture,5,6100,Cash,14/07/2023,10:16:29,returned
TXN626533,CUST9429,Jiya Comar,38,F,P4843,Wardrobe,Furniture,4,8596,EMI,25/10/2023,23:19:50,pending
TXN967998,CUST6613,Armaan Chaudhary,58,Female,P4659,Shirt,Clothing,1,1995,Debit Card,27/12/2023,23:58:04,cancelled
TXN517115,CUST7157,Anahi Shroff,43,F,P8469,Jacket,Clothing,3,9975,UPI,31/03/2023,8:42:24,pending
TXN591919,CUST4879,Indranil Bajwa,34,M,P2010,Milk,Groceries,1,3539,UPI,26/04/2023,15:00:48,pending
TXN745076,CUST1932,Indranil Shah,58,Male,P1101,Sunglasses,Accessories,2,2386,Debit Card,16/06/2023,13:08:24,delivered
TXN336674,CUST9254,Aarush Bajwa,45,M,P3412,Wheat,Groceries,1,2201,EMI,31/10/2023,14:08:18,pending
TXN146672,CUST3113,Taran Joshi,25,M,P2610,Wallet,Accessories,2,2652,Debit Card,02/07/2023,3:44:14,pending
TXN794253,CUST8390,Anahita Bhagat,59,M,P6885,Fruits,Groceries,3,5163,Cash,15/11/2023,15:53:35,cancelled
TXN787429,CUST2925,Adah Desai,22,Female,P3759,Chair,Furniture,3,12789,Credit Card,19/01/2023,18:33:54,pending
TXN961052,CUST9453,Mishti Gill,35,F,P2228,Wallet,Accessories,3,849,Credit Card,06/08/2023,18:08:07,pending
TXN662731,CUST2351,Vedika Choudhry,29,F,P4705,Laptop,Electronics,2,8930,Cash,26/02/2023,22:49:10,returned
TXN983114,CUST2443,Rania Sekhon,54,Male,P1343,Headphones,Electronics,5,3885,EMI,24/12/2023,10:20:54,pending
TXN899205,CUST8384,Ayesha Dyal,30,Female,P3199,Chair,Furniture,3,483,EMI,15/06/2023,14:24:14,pending
TXN282727,CUST5696,Hiran Koshy,46,M,P5928,Headphones,Electronics,3,11940,CC,03/09/2023,3:30:14,returned
TXN306559,CUST6393,Jayan Chaudhuri,23,F,P5591,T-Shirt,Clothing,4,18284,Debit Card,25/02/2023,1:39:29,returned
TXN954496,CUST1818,Kismat Kamdar,52,Male,P2924,Sunglasses,Accessories,2,6634,Cash,15/12/2023,19:02:39,returned
TXN134434,CUST4738,Aayush Chandra,30,Male,P1115,Textbook,Books,4,6580,EMI,15/03/2023,5:16:27,cancelled
TXN164796,CUST3255,Saanvi Toor,18,Male,P1876,Tablet,Electronics,1,652,EMI,31/10/2023,23:40:58,delivered
TXN797743,CUST8934,Aayush Kara,37,M,P6948,Milk,Groceries,4,19528,Debit Card,13/12/2023,14:55:57,pending
TXN357777,CUST3050,Sahil Bhandari,51,F,P8364,Magazine,Books,3,2433,Cash,26/09/2023,20:22:35,returned
TXN514015,CUST6834,Tanya Trivedi,50,Female,P3958,Shirt,Clothing,1,235,Debit Card,16/08/2023,21:18:06,cancelled
TXN833137,CUST2731,Arhaan Chakrabarti,37,Male,P9112,Wardrobe,Furniture,1,4056,UPI,03/09/2023,19:46:13,delivered
TXN115794,CUST5212,Divit Madan,46,M,P7566,Dining Table,Furniture,2,7338,EMI,07/04/2023,7:33:32,returned
TXN708967,CUST1702,Eva Bera,35,M,P2600,Belt,Accessories,2,3904,EMI,28/10/2023,1:54:00,cancelled
TXN704624,CUST3119,Zain Sura,34,F,P1933,Comics,Books,4,9536,UPI,24/05/2023,2:19:33,cancelled
TXN457261,CUST7985,Prisha Rastogi,40,M,P2635,Magazine,Books,1,2946,Debit Card,11/05/2023,9:42:15,delivered
TXN286987,CUST8852,Kiaan Lall,41,Male,P6938,Sofa,Furniture,5,9650,Debit Card,04/03/2023,19:59:33,returned
TXN636792,CUST3359,Dhanuk Subramanian,41,F,P8334,Handbag,Accessories,3,14229,Credit Card,23/09/2023,12:19:13,pending
TXN321921,CUST3636,Aaina Kar,34,Male,P7941,Novel,Books,2,5562,Credit Card,09/08/2023,13:02:59,returned
TXN516705,CUST4481,Dhanush Bhakta,41,F,P7529,Fruits,Groceries,5,12625,UPI,13/03/2023,2:34:03,pending
TXN115858,CUST6946,Inaaya  Rege,29,Female,P6040,Sofa,Furniture,5,6930,CC,02/11/2023,1:48:16,returned
TXN877431,CUST5513,Uthkarsh Aurora,37,F,P6971,Jeans,Clothing,1,4971,Debit Card,20/08/2023,1:39:58,pending
TXN539202,CUST8484,Navya Sidhu,43,M,P6257,Handbag,Accessories,1,255,Cash,28/02/2023,2:54:04,cancelled
TXN308197,CUST7105,Badal Ratti,41,F,P9482,Rice,Groceries,1,3241,CC,29/07/2023,4:04:43,pending
TXN586189,CUST6180,Umang Mangal,56,Male,P3540,Tablet,Electronics,1,1396,CC,15/08/2023,20:31:46,pending
TXN379058,CUST8308,Veer Saha,48,Female,P9541,Sofa,Furniture,1,446,Debit Card,12/07/2023,12:32:31,delivered
TXN315817,CUST5252,Darshit Mann,57,F,P2180,Watch,Accessories,5,12380,CC,09/12/2023,6:41:23,returned
TXN534769,CUST7654,Mamooty Arya,52,M,P5714,Smartphone,Electronics,2,2730,Cash,18/02/2023,16:30:53,delivered
TXN675081,CUST9133,Kismat Sachdeva,60,Female,P5678,Jeans,Clothing,5,7520,CC,15/07/2023,12:18:29,pending
TXN394401,CUST8789,Amira Vora,22,F,P8395,Novel,Books,3,9192,Credit Card,24/10/2023,10:31:24,pending
TXN642138,CUST9950,Manikya Rastogi,56,F,P9814,Sofa,Furniture,1,4490,Debit Card,25/09/2023,1:26:31,delivered
TXN555829,CUST4926,Anya Rama,58,Male,P1943,Headphones,Electronics,2,5108,Cash,20/04/2023,15:10:03,pending
TXN624621,CUST6396,Jayan Vasa,56,M,P3969,Notebook,Books,1,2448,Cash,28/05/2023,16:24:53,pending
TXN955315,CUST1622,Rati Jayaraman,35,M,P6640,Textbook,Books,5,840,Credit Card,05/02/2023,13:10:01,cancelled
TXN846690,CUST5272,Keya Krishna,37,M,P3338,Sweater,Clothing,1,251,EMI,14/12/2023,7:17:38,delivered
TXN233784,CUST6009,Arhaan Choudhary,48,Female,P5018,Headphones,Electronics,1,430,Cash,09/01/2023,6:21:58,delivered
TXN451703,CUST9245,Aarna Sibal,57,F,P1341,Shirt,Clothing,4,9300,Debit Card,17/07/2023,20:53:43,delivered
TXN767491,CUST8348,Vedika Ben,29,Female,P1431,Headphones,Electronics,3,10329,EMI,02/01/2023,15:10:30,pending
TXN185425,CUST3014,Divyansh Guha,23,Female,P5939,Wallet,Accessories,3,6510,EMI,06/07/2023,2:34:03,pending
TXN353844,CUST4330,Dharmajan Kakar,19,Male,P1350,T-Shirt,Clothing,2,8048,Credit Card,09/10/2023,23:38:16,delivered
TXN545480,CUST1155,Eva Sathe,26,Male,P2323,Wheat,Groceries,4,4776,Credit Card,08/08/2023,21:16:30,cancelled
TXN355460,CUST3196,Diya Sampath,31,M,P3952,Rice,Groceries,2,4842,CC,11/06/2023,1:00:44,returned
TXN588354,CUST5516,Aarav Bawa,19,F,P8357,Belt,Accessories,2,8658,CC,03/01/2023,23:39:09,delivered
TXN998672,CUST2867,Renee Biswas,29,Female,P7835,T-Shirt,Clothing,4,8472,Credit Card,13/05/2023,16:52:22,pending
TXN973154,CUST8831,Shlok Dhingra,35,Female,P5704,Novel,Books,1,3697,CC,11/03/2023,17:27:32,cancelled
TXN906482,CUST6683,Azad Sastry,55,M,P2711,Textbook,Books,1,179,UPI,11/09/2023,16:13:42,pending
TXN789160,CUST2506,Hiran Mand,56,Female,P9806,Smartphone,Electronics,2,7938,Cash,19/05/2023,20:09:29,cancelled
TXN125611,CUST1392,Rohan Bala,56,Female,P6690,Milk,Groceries,5,11240,Cash,22/03/2023,18:32:18,pending
TXN203432,CUST7577,Adah Dasgupta,24,Female,P3306,Wheat,Groceries,1,1976,Debit Card,17/07/2023,7:11:12,cancelled
TXN797210,CUST8119,Nakul Khare,44,F,P3760,Notebook,Books,4,2636,UPI,02/03/2023,17:06:36,returned
TXN600925,CUST6860,Taimur Viswanathan,20,Male,P1240,T-Shirt,Clothing,5,10090,CC,08/01/2023,11:16:04,pending
TXN384930,CUST5204,Romil Grewal,36,M,P2375,Smartwatch,Electronics,2,546,Cash,11/08/2023,14:18:23,delivered
TXN182303,CUST2744,Arnav Baral,47,M,P6271,Belt,Accessories,1,2401,EMI,27/05/2023,5:15:48,cancelled
TXN787352,CUST2629,Nirvaan Babu,23,Male,P4853,Wallet,Accessories,3,12531,UPI,20/05/2023,6:19:55,cancelled
TXN159522,CUST1255,Riya Som,57,M,P9590,Textbook,Books,3,12414,UPI,15/06/2023,0:35:04,pending
TXN510104,CUST2324,Renee Sethi,18,Female,P3077,Wallet,Accessories,2,9382,UPI,08/07/2023,3:08:17,returned
TXN177905,CUST8250,Yuvraj  Johal,29,F,P9433,Comics,Books,2,2722,Credit Card,04/03/2023,23:28:37,pending
TXN268860,CUST2366,Eshani Krishnan,43,F,P2357,Watch,Accessories,3,12351,Credit Card,24/04/2023,1:23:48,returned
TXN543914,CUST9545,Aarna Hegde,60,Male,P9265,Watch,Accessories,4,17212,Credit Card,28/09/2023,6:12:46,returned
TXN299809,CUST7577,Adah Dasgupta,24,Female,P3353,Sunglasses,Accessories,3,2118,Credit Card,16/10/2023,18:49:44,returned
TXN465073,CUST7069,Suhana Balan,43,F,P5697,Wardrobe,Furniture,4,18608,Credit Card,15/10/2023,3:18:33,delivered
TXN337185,CUST3192,Gatik Khare,28,Female,P5864,Jeans,Clothing,2,2234,Cash,06/02/2023,21:43:12,delivered
TXN402370,CUST2672,Oorja Dada,31,M,P6147,Rice,Groceries,5,4770,UPI,25/09/2023,17:53:36,returned
TXN186270,CUST5573,Anya Raju,35,Male,P4704,Smartphone,Electronics,3,8463,Credit Card,03/02/2023,10:08:06,returned
TXN267158,CUST9084,Dishani Bawa,32,M,P1433,Wallet,Accessories,3,14766,Cash,11/05/2023,21:49:39,pending
TXN626915,CUST6782,Ritvik Shroff,21,M,P7610,Smartphone,Electronics,5,9455,EMI,23/02/2023,1:05:01,cancelled
TXN453671,CUST3113,Taran Joshi,25,M,P4215,Watch,Accessories,5,7485,EMI,27/05/2023,23:52:07,delivered
TXN568762,CUST3063,Renee Singhal,57,Male,P5005,Sunglasses,Accessories,4,6056,UPI,05/06/2023,11:47:44,cancelled
TXN571394,CUST3665,Mannat Rana,35,Female,P5635,Sweater,Clothing,3,7854,Debit Card,01/12/2023,19:17:07,pending
TXN162254,CUST2428,Divit Khatri,27,Female,P1419,Wheat,Groceries,3,438,Debit Card,09/05/2023,4:20:17,cancelled
TXN609467,CUST6378,Kanav Choudhry,24,F,P9918,Sofa,Furniture,5,11055,Debit Card,03/07/2023,14:12:23,delivered
TXN591933,CUST5353,Dishani Thakur,52,Male,P9415,Watch,Accessories,2,1296,UPI,09/07/2023,13:39:00,returned
TXN822159,CUST3539,Dhanuk Babu,22,M,P6478,Dining Table,Furniture,5,13865,CC,13/02/2023,1:35:42,cancelled
TXN620745,CUST4894,Yashvi Dani,38,Male,P4207,Magazine,Books,3,8937,CC,25/09/2023,10:23:02,returned
TXN626607,CUST7157,Anahi Shroff,43,F,P3475,Fruits,Groceries,2,1234,EMI,06/11/2023,16:05:25,returned
TXN481349,CUST1255,Riya Som,57,M,P4193,Novel,Books,1,2504,Credit Card,01/02/2023,19:08:35,returned
TXN458404,CUST2544,Ryan Shah,50,M,P3517,Jacket,Clothing,4,9988,CC,25/02/2023,16:36:39,returned
TXN743734,CUST2831,Rohan Raval,53,M,P4628,Novel,Books,1,4287,UPI,09/12/2023,10:17:20,pending
TXN188216,CUST4599,Tarini Sethi,48,M,P2345,Novel,Books,3,14142,Credit Card,02/01/2023,23:51:07,delivered
TXN166177,CUST1619,Anahi Tak,31,Female,P7520,Sweater,Clothing,3,8550,CC,18/07/2023,7:46:07,pending
TXN778954,CUST4330,Dharmajan Kakar,19,Male,P2017,Jacket,Clothing,1,318,EMI,30/09/2023,10:42:16,pending
TXN673376,CUST7654,Mamooty Arya,52,M,P3078,Watch,Accessories,2,9638,EMI,16/06/2023,19:08:46,pending
TXN448059,CUST1141,Ira Varughese,31,M,P8237,Novel,Books,1,3393,EMI,21/06/2023,23:33:39,cancelled
TXN913192,CUST7979,Hrishita Hora,47,Female,P2423,Smartwatch,Electronics,1,905,Cash,20/06/2023,5:16:08,cancelled
TXN335499,CUST6534,Nishith Taneja,23,Female,P2735,Sunglasses,Accessories,1,4730,UPI,06/11/2023,6:40:10,pending
TXN484914,CUST9488,Ahana  Sethi,29,F,P2510,Wardrobe,Furniture,1,2434,UPI,09/12/2023,9:55:06,pending
TXN687140,CUST8044,Kavya Soni,30,F,P5720,Comics,Books,4,12300,EMI,06/04/2023,23:19:49,cancelled
TXN885593,CUST7372,Advik Sheth,27,Male,P2172,Handbag,Accessories,4,9324,EMI,08/05/2023,12:03:28,returned
TXN442789,CUST2544,Ryan Shah,50,M,P7289,Textbook,Books,5,9385,Cash,09/12/2023,21:47:15,returned
TXN175809,CUST6001,Nakul Borde,35,F,P6610,Handbag,Accessories,5,21195,Debit Card,25/08/2023,16:46:08,returned
TXN646311,CUST4642,Aaina Iyengar,31,F,P6499,Wardrobe,Furniture,1,1840,UPI,28/01/2023,8:13:12,cancelled
TXN282448,CUST5750,Uthkarsh Ramaswamy,25,F,P9864,Fruits,Groceries,3,13419,CC,17/05/2023,23:50:00,delivered
TXN457147,CUST3837,Oorja Kuruvilla,49,M,P3381,Sofa,Furniture,1,905,UPI,02/01/2023,9:25:53,returned
TXN678223,CUST7540,Anahi Mangal,20,Female,P4178,Wallet,Accessories,5,17795,Credit Card,01/09/2023,10:35:17,returned
TXN596923,CUST5979,Mehul Mall,38,M,P1542,Vegetables,Groceries,5,3560,Cash,03/02/2023,5:39:31,pending
TXN759618,CUST3826,Manikya Walia,57,Female,P5774,Jacket,Clothing,5,7870,Debit Card,10/10/2023,11:31:21,pending
TXN228445,CUST5670,Samarth Bose,40,F,P9985,Notebook,Books,5,23145,Credit Card,03/09/2023,1:54:55,delivered
TXN667771,CUST4244,Devansh Bajwa,53,Female,P8259,Handbag,Accessories,5,9095,EMI,30/01/2023,4:00:07,returned
TXN338833,CUST8622,Anya Bal,51,M,P1141,Magazine,Books,3,7455,Cash,27/08/2023,18:12:47,cancelled
TXN118076,CUST6937,Jayan Vora,54,Female,P3998,Sweater,Clothing,2,3608,EMI,14/09/2023,5:07:39,returned
TXN796016,CUST9059,Ryan Virk,21,Male,P2981,Notebook,Books,5,9765,Cash,22/11/2023,2:24:25,cancelled
TXN391139,CUST3826,Manikya Walia,57,Female,P7514,Tablet,Electronics,3,10380,Cash,08/01/2023,3:40:53,cancelled
TXN985663,,Damini Raju,49,Female,P3367,Notebook,Books,5,8130,EMI,24/01/2023,1:40:38,cancelled
TXN576321,CUST8166,Uthkarsh Tak,25,M,P8786,Wardrobe,Furniture,5,20185,Credit Card,18/10/2023,4:05:12,delivered
TXN679594,CUST5272,Keya Krishna,37,M,P6708,Novel,Books,5,9230,CC,30/07/2023,12:23:06,returned
TXN778547,CUST5573,Anya Raju,35,Male,P2597,Bed,Furniture,3,3648,Debit Card,08/12/2023,13:55:16,returned
TXN168438,CUST4360,Hiran Suri,36,M,P9666,Handbag,Accessories,2,6732,UPI,30/09/2023,11:24:08,returned
TXN260259,CUST2925,Adah Desai,22,Female,P9202,Textbook,Books,2,8876,UPI,08/04/2023,17:11:39,returned
TXN578288,CUST9618,Aarush Rau,58,Male,P3127,Watch,Accessories,4,17452,Debit Card,18/06/2023,3:42:11,delivered
TXN963638,CUST3134,Umang Rana,60,Male,P6614,Milk,Groceries,1,1168,Debit Card,22/09/2023,5:32:29,cancelled
TXN564377,CUST7889,Sara Kaul,55,M,P7729,Wardrobe,Furniture,4,11240,EMI,29/12/2023,23:51:56,delivered
TXN466445,CUST2242,Ishaan Dey,46,Female,P6824,Wardrobe,Furniture,5,12055,Cash,15/11/2023,9:31:26,delivered
